Rozmiar wektora, Czas mnożenia wektorów, Czas mnożenia wektora przez macierz
194.000000,0.000012,0.001176
194.000000,0.000011,0.001135
195.000000,0.000067,0.001244
195.000000,0.000010,0.001095
195.000000,0.000012,0.001126
195.000000,0.000010,0.001123
195.000000,0.000012,0.001094
195.000000,0.000011,0.001129
195.000000,0.000012,0.001142
195.000000,0.000010,0.001095
195.000000,0.000011,0.001119
195.000000,0.000010,0.001093
196.000000,0.000067,0.001204
196.000000,0.000010,0.001152
196.000000,0.000011,0.001105
196.000000,0.000010,0.001186
196.000000,0.000011,0.001157
196.000000,0.000011,0.001105
196.000000,0.000011,0.001132
196.000000,0.000010,0.001100
196.000000,0.000011,0.002302
196.000000,0.000012,0.001482
197.000000,0.000062,0.001205
197.000000,0.000011,0.001175
197.000000,0.000012,0.001117
197.000000,0.000010,0.001164
197.000000,0.000011,0.001121
197.000000,0.000010,0.001153
197.000000,0.000012,0.001117
197.000000,0.000010,0.001170
197.000000,0.000011,0.001148
197.000000,0.000010,0.001112
198.000000,0.000067,0.001264
198.000000,0.000010,0.001117
198.000000,0.000011,0.001159
198.000000,0.000011,0.001161
198.000000,0.000012,0.001131
198.000000,0.000062,0.001157
198.000000,0.000011,0.001127
198.000000,0.000011,0.001138
198.000000,0.000011,0.001111
198.000000,0.000010,0.001145
199.000000,0.000073,0.001709
199.000000,0.000011,0.001389
199.000000,0.000011,0.001422
199.000000,0.000011,0.001340
199.000000,0.000012,0.001373
199.000000,0.000010,0.001386
199.000000,0.000011,0.001371
199.000000,0.000010,0.001423
199.000000,0.000011,0.001368
199.000000,0.000010,0.001390
200.000000,0.000075,0.001747
200.000000,0.000011,0.001426
200.000000,0.000012,0.001517
200.000000,0.000010,0.001428
200.000000,0.000011,0.001394
200.000000,0.000010,0.001359
200.000000,0.000011,0.001401
200.000000,0.000010,0.001453
200.000000,0.000012,0.001468
200.000000,0.000010,0.001440
201.000000,0.000074,0.001701
201.000000,0.000011,0.001417
201.000000,0.000011,0.001379
201.000000,0.000011,0.001400
201.000000,0.000012,0.001396
201.000000,0.000010,0.001399
201.000000,0.000011,0.001392
201.000000,0.000010,0.001369
201.000000,0.000011,0.001404
201.000000,0.000010,0.001348
202.000000,0.000073,0.001710
202.000000,0.000010,0.001396
202.000000,0.000012,0.001403
202.000000,0.000010,0.001340
202.000000,0.000012,0.001405
202.000000,0.000010,0.001471
202.000000,0.000011,0.001480
202.000000,0.000011,0.001428
202.000000,0.000012,0.001444
202.000000,0.000010,0.001379
203.000000,0.000076,0.001733
203.000000,0.000010,0.001413
203.000000,0.000011,0.001406
203.000000,0.000010,0.001419
203.000000,0.000011,0.001411
203.000000,0.000009,0.001410
203.000000,0.000011,0.001411
203.000000,0.000011,0.001451
203.000000,0.000012,0.001443
203.000000,0.000010,0.001441
204.000000,0.000076,0.001738
204.000000,0.000016,0.001484
204.000000,0.000011,0.001733
204.000000,0.000011,0.001465
204.000000,0.000011,0.001475
204.000000,0.000011,0.001387
204.000000,0.000011,0.001479
204.000000,0.000011,0.001426
204.000000,0.000011,0.001437
204.000000,0.000011,0.001425
205.000000,0.000072,0.001682
205.000000,0.000011,0.001460
205.000000,0.000011,0.001380
205.000000,0.000010,0.001438
205.000000,0.000011,0.001399
205.000000,0.000010,0.001406
205.000000,0.000011,0.001395
205.000000,0.000010,0.001353
205.000000,0.000011,0.001457
205.000000,0.000010,0.001379
206.000000,0.000076,0.001913
206.000000,0.000010,0.001476
206.000000,0.000011,0.001487
206.000000,0.000011,0.001455
206.000000,0.000011,0.001509
206.000000,0.000010,0.001445
206.000000,0.000012,0.001437
206.000000,0.000010,0.001437
206.000000,0.000011,0.001460
206.000000,0.000011,0.001361
207.000000,0.000072,0.001786
207.000000,0.000010,0.001410
207.000000,0.000011,0.001472
207.000000,0.000010,0.001476
207.000000,0.000010,0.001461
207.000000,0.000010,0.001407
207.000000,0.000011,0.001475
207.000000,0.000009,0.001447
207.000000,0.000011,0.001400
207.000000,0.000010,0.001540
208.000000,0.000072,0.001754
208.000000,0.000010,0.001479
208.000000,0.000011,0.001592
208.000000,0.000010,0.001544
208.000000,0.000011,0.001491
208.000000,0.000010,0.001463
208.000000,0.000012,0.001400
208.000000,0.000009,0.001473
208.000000,0.000011,0.001446
208.000000,0.000010,0.001476
209.000000,0.000077,0.001833
209.000000,0.000010,0.001447
209.000000,0.000012,0.001492
209.000000,0.000010,0.001445
209.000000,0.000011,0.001501
209.000000,0.000010,0.001413
209.000000,0.000011,0.003805
209.000000,0.000012,0.001461
209.000000,0.000011,0.001476
209.000000,0.000011,0.001464
210.000000,0.000072,0.001808
210.000000,0.000009,0.001453
210.000000,0.000011,0.001495
210.000000,0.000010,0.001447
210.000000,0.000012,0.001475
210.000000,0.000015,0.001421
210.000000,0.000011,0.001455
210.000000,0.000011,0.001472
210.000000,0.000011,0.001423
210.000000,0.000010,0.001460
211.000000,0.000076,0.001866
211.000000,0.000011,0.001609
211.000000,0.000011,0.001473
211.000000,0.000011,0.001479
211.000000,0.000011,0.001465
211.000000,0.000010,0.001520
211.000000,0.000011,0.001575
211.000000,0.000010,0.001522
211.000000,0.000011,0.001514
211.000000,0.000010,0.001455
212.000000,0.000074,0.001826
212.000000,0.000011,0.001468
212.000000,0.000010,0.001482
212.000000,0.000011,0.001473
212.000000,0.000013,0.001483
212.000000,0.000011,0.001432
212.000000,0.000011,0.001501
212.000000,0.000011,0.001439
212.000000,0.000011,0.001471
212.000000,0.000010,0.001454
213.000000,0.000084,0.001937
213.000000,0.000012,0.001483
213.000000,0.000012,0.001608
213.000000,0.000010,0.001505
213.000000,0.000012,0.001521
213.000000,0.000010,0.001478
213.000000,0.000011,0.001466
213.000000,0.000011,0.001507
213.000000,0.000012,0.001488
213.000000,0.000010,0.001455
214.000000,0.000075,0.001817
214.000000,0.000011,0.001485
214.000000,0.000012,0.001472
214.000000,0.000010,0.001483
214.000000,0.000013,0.001503
214.000000,0.000010,0.001493
214.000000,0.000012,0.001464
214.000000,0.000010,0.001482
214.000000,0.000012,0.001461
214.000000,0.000010,0.001517
215.000000,0.000061,0.001825
215.000000,0.000012,0.001525
215.000000,0.000011,0.001599
215.000000,0.000010,0.002147
215.000000,0.000013,0.001517
215.000000,0.000010,0.001485
215.000000,0.000011,0.001495
215.000000,0.000011,0.001498
215.000000,0.000011,0.001528
215.000000,0.000010,0.001493
216.000000,0.000075,0.001835
216.000000,0.000011,0.001524
216.000000,0.000012,0.001489
216.000000,0.000011,0.001519
216.000000,0.000012,0.001511
216.000000,0.000010,0.001533
216.000000,0.000012,0.001547
216.000000,0.000010,0.001514
216.000000,0.000011,0.001495
216.000000,0.000010,0.001523
217.000000,0.000072,0.001848
217.000000,0.000010,0.001529
217.000000,0.000011,0.001532
217.000000,0.000011,0.001502
217.000000,0.000011,0.001521
217.000000,0.000011,0.001498
217.000000,0.000012,0.001530
217.000000,0.000011,0.001476
217.000000,0.000011,0.001520
217.000000,0.000010,0.001463
218.000000,0.000077,0.001932
218.000000,0.000011,0.001510
218.000000,0.000011,0.001522
218.000000,0.000011,0.001725
218.000000,0.000013,0.001654
218.000000,0.000011,0.001802
218.000000,0.000011,0.001591
218.000000,0.000010,0.001505
218.000000,0.000013,0.001513
218.000000,0.000010,0.001511
219.000000,0.000073,0.001852
219.000000,0.000010,0.001550
219.000000,0.000011,0.001519
219.000000,0.000010,0.001523
219.000000,0.000012,0.001507
219.000000,0.000010,0.001477
219.000000,0.000012,0.001552
219.000000,0.000011,0.001506
219.000000,0.000012,0.001542
219.000000,0.000010,0.001502
220.000000,0.000085,0.001845
220.000000,0.000011,0.001520
220.000000,0.000012,0.001521
220.000000,0.000029,0.001554
220.000000,0.000011,0.001511
220.000000,0.000010,0.001524
220.000000,0.000011,0.001515
220.000000,0.000011,0.001519
220.000000,0.000011,0.001539
220.000000,0.000010,0.001498
221.000000,0.000075,0.001818
221.000000,0.000010,0.001559
221.000000,0.000012,0.001663
221.000000,0.000010,0.001539
221.000000,0.000011,0.001573
221.000000,0.000010,0.001532
221.000000,0.000011,0.001585
221.000000,0.000010,0.001605
221.000000,0.000011,0.001661
221.000000,0.000010,0.001580
222.000000,0.000075,0.001867
222.000000,0.000011,0.001520
222.000000,0.000011,0.001542
222.000000,0.000010,0.001532
222.000000,0.000011,0.001566
222.000000,0.000010,0.001499
222.000000,0.000012,0.001556
222.000000,0.000010,0.001536
222.000000,0.000012,0.001510
222.000000,0.000010,0.001551
223.000000,0.000074,0.001873
223.000000,0.000010,0.001643
223.000000,0.000011,0.001628
223.000000,0.000010,0.001624
223.000000,0.000011,0.001552
223.000000,0.000010,0.001566
223.000000,0.000011,0.001567
223.000000,0.000010,0.001552
223.000000,0.000011,0.001506
223.000000,0.000010,0.001545
224.000000,0.000072,0.001904
224.000000,0.000010,0.001578
224.000000,0.000011,0.001517
224.000000,0.000010,0.001571
224.000000,0.000011,0.001565
224.000000,0.000011,0.001523
224.000000,0.000011,0.001571
224.000000,0.000011,0.001535
224.000000,0.000011,0.001554
224.000000,0.000011,0.001601
225.000000,0.000076,0.001893
225.000000,0.000011,0.001570
225.000000,0.000011,0.001586
225.000000,0.000011,0.001528
225.000000,0.000015,0.001553
225.000000,0.000010,0.001585
225.000000,0.000011,0.001540
225.000000,0.000010,0.001555
225.000000,0.000011,0.001537
225.000000,0.000010,0.001535
226.000000,0.000073,0.001884
226.000000,0.000009,0.001610
226.000000,0.000011,0.001577
226.000000,0.000011,0.001566
226.000000,0.000011,0.001620
226.000000,0.000010,0.001571
226.000000,0.000011,0.001570
226.000000,0.000011,0.001535
226.000000,0.000011,0.001609
226.000000,0.000011,0.001574
227.000000,0.000072,0.001854
227.000000,0.000010,0.001576
227.000000,0.000011,0.001581
227.000000,0.000010,0.001562
227.000000,0.000012,0.001567
227.000000,0.000011,0.001578
227.000000,0.000011,0.001564
227.000000,0.000011,0.001584
227.000000,0.000011,0.001563
227.000000,0.000010,0.001569
228.000000,0.000075,0.001849
228.000000,0.000011,0.001651
228.000000,0.000012,0.001612
228.000000,0.000010,0.001577
228.000000,0.000011,0.001573
228.000000,0.000011,0.001582
228.000000,0.000011,0.001563
228.000000,0.000011,0.001565
228.000000,0.000012,0.001564
228.000000,0.000010,0.001593
229.000000,0.000072,0.001915
229.000000,0.000011,0.001593
229.000000,0.000011,0.001593
229.000000,0.000011,0.001559
229.000000,0.000011,0.001568
229.000000,0.000011,0.001592
229.000000,0.000012,0.001593
229.000000,0.000010,0.001613
229.000000,0.000011,0.001592
229.000000,0.000010,0.001589
230.000000,0.000077,0.001880
230.000000,0.000011,0.001574
230.000000,0.000012,0.001568
230.000000,0.000011,0.001597
230.000000,0.000011,0.001649
230.000000,0.000011,0.001589
230.000000,0.000011,0.001558
230.000000,0.000010,0.001747
230.000000,0.000012,0.001615
230.000000,0.000011,0.001580
231.000000,0.000075,0.001964
231.000000,0.000011,0.001583
231.000000,0.000011,0.001595
231.000000,0.000015,0.001588
231.000000,0.000012,0.001590
231.000000,0.000010,0.001668
231.000000,0.000011,0.001647
231.000000,0.000011,0.001619
231.000000,0.000011,0.001591
231.000000,0.000011,0.001572
232.000000,0.000074,0.001940
232.000000,0.000014,0.001647
232.000000,0.000011,0.001602
232.000000,0.000010,0.001560
232.000000,0.000011,0.001590
232.000000,0.000011,0.001592
232.000000,0.000027,0.001579
232.000000,0.000010,0.001596
232.000000,0.000011,0.001584
232.000000,0.000010,0.001618
233.000000,0.000079,0.001960
233.000000,0.000010,0.001606
233.000000,0.000010,0.001615
233.000000,0.000010,0.001596
233.000000,0.000012,0.001615
233.000000,0.000010,0.001637
233.000000,0.000011,0.001589
233.000000,0.000010,0.001585
233.000000,0.000010,0.001600
233.000000,0.000010,0.001620
234.000000,0.000073,0.001940
234.000000,0.000011,0.001613
234.000000,0.000011,0.001601
234.000000,0.000011,0.001625
234.000000,0.000011,0.001614
234.000000,0.000011,0.001649
234.000000,0.000011,0.001619
234.000000,0.000011,0.001609
234.000000,0.000011,0.001595
234.000000,0.000011,0.001606
235.000000,0.000073,0.001953
235.000000,0.000011,0.001594
235.000000,0.000012,0.001607
235.000000,0.000011,0.001645
235.000000,0.000012,0.001617
235.000000,0.000010,0.001631
235.000000,0.000012,0.001606
235.000000,0.000011,0.001595
235.000000,0.000011,0.001621
235.000000,0.000011,0.001628
236.000000,0.000073,0.001939
236.000000,0.000011,0.001630
236.000000,0.000012,0.001728
236.000000,0.000011,0.001708
236.000000,0.000011,0.001710
236.000000,0.000010,0.001673
236.000000,0.000011,0.001625
236.000000,0.000010,0.001648
236.000000,0.000011,0.001668
236.000000,0.000010,0.001626
237.000000,0.000072,0.001964
237.000000,0.000011,0.001672
237.000000,0.000011,0.001653
237.000000,0.000010,0.001636
237.000000,0.000011,0.001665
237.000000,0.000010,0.001624
237.000000,0.000011,0.001715
237.000000,0.000011,0.001648
237.000000,0.000011,0.001652
237.000000,0.000010,0.001650
238.000000,0.000065,0.001624
238.000000,0.000012,0.001495
238.000000,0.000012,0.001511
238.000000,0.000011,0.001475
238.000000,0.000012,0.001550
238.000000,0.000011,0.001460
238.000000,0.000012,0.001639
238.000000,0.000012,0.001530
238.000000,0.000013,0.001558
238.000000,0.000012,0.001465
239.000000,0.000063,0.001594
239.000000,0.000011,0.001661
239.000000,0.000013,0.001471
239.000000,0.000011,0.001544
239.000000,0.000011,0.001960
239.000000,0.000013,0.001665
239.000000,0.000014,0.001546
239.000000,0.000010,0.001626
239.000000,0.000012,0.001470
239.000000,0.000011,0.001535
240.000000,0.000064,0.001640
240.000000,0.000011,0.001526
240.000000,0.000012,0.001477
240.000000,0.000011,0.001528
240.000000,0.000012,0.001513
240.000000,0.000011,0.001519
240.000000,0.000011,0.001509
240.000000,0.000011,0.001521
240.000000,0.000012,0.001516
240.000000,0.000011,0.001574
241.000000,0.000066,0.001674
241.000000,0.000011,0.001518
241.000000,0.000014,0.001486
241.000000,0.000011,0.001516
241.000000,0.000012,0.001504
241.000000,0.000011,0.001515
241.000000,0.000012,0.001507
241.000000,0.000011,0.001520
241.000000,0.000011,0.001518
241.000000,0.000011,0.001514
242.000000,0.000065,0.001644
242.000000,0.000011,0.001486
242.000000,0.000011,0.001563
242.000000,0.000011,0.001505
242.000000,0.000012,0.001555
242.000000,0.000011,0.001490
242.000000,0.000011,0.001534
242.000000,0.000011,0.001496
242.000000,0.000057,0.001578
242.000000,0.000011,0.001623
243.000000,0.000067,0.001668
243.000000,0.000012,0.001523
243.000000,0.000013,0.001544
243.000000,0.000011,0.001496
243.000000,0.000012,0.001542
243.000000,0.000012,0.001495
243.000000,0.000012,0.001545
243.000000,0.000012,0.001548
243.000000,0.000016,0.001502
243.000000,0.000011,0.001535
244.000000,0.000065,0.001891
244.000000,0.000012,0.001931
244.000000,0.000012,0.001677
244.000000,0.000011,0.001525
244.000000,0.000012,0.001547
244.000000,0.000010,0.001499
244.000000,0.000011,0.001551
244.000000,0.000010,0.001507
244.000000,0.000012,0.001546
244.000000,0.000010,0.001498
245.000000,0.000066,0.001652
245.000000,0.000011,0.001543
245.000000,0.000012,0.001504
245.000000,0.000011,0.001558
245.000000,0.000012,0.001545
245.000000,0.000012,0.001518
245.000000,0.000012,0.001582
245.000000,0.000011,0.001554
245.000000,0.000012,0.001554
245.000000,0.000011,0.001501
246.000000,0.000066,0.001693
246.000000,0.000011,0.001630
246.000000,0.000012,0.001523
246.000000,0.000011,0.001576
246.000000,0.000012,0.001588
246.000000,0.000011,0.001587
246.000000,0.000012,0.001507
246.000000,0.000011,0.001575
246.000000,0.000012,0.001654
246.000000,0.000012,0.001513
247.000000,0.000065,0.001668
247.000000,0.000011,0.001637
247.000000,0.000013,0.001756
247.000000,0.000011,0.001581
247.000000,0.000011,0.001584
247.000000,0.000015,0.001528
247.000000,0.000012,0.001562
247.000000,0.000011,0.001543
247.000000,0.000012,0.001552
247.000000,0.000011,0.001537
248.000000,0.000065,0.001786
248.000000,0.000012,0.001540
248.000000,0.000012,0.001571
248.000000,0.000011,0.001563
248.000000,0.000013,0.001528
248.000000,0.000011,0.001571
248.000000,0.000012,0.001564
248.000000,0.000011,0.001581
248.000000,0.000012,0.001539
248.000000,0.000013,0.001579
249.000000,0.000066,0.001679
249.000000,0.000011,0.001527
249.000000,0.000012,0.001580
249.000000,0.000011,0.001567
249.000000,0.000011,0.001529
249.000000,0.000010,0.001584
249.000000,0.000012,0.001560
249.000000,0.000011,0.001575
249.000000,0.000012,0.001527
249.000000,0.000011,0.001580
250.000000,0.000067,0.001716
250.000000,0.000012,0.001552
250.000000,0.000011,0.001589
250.000000,0.000011,0.001532
250.000000,0.000055,0.001646
250.000000,0.000012,0.001718
250.000000,0.000014,0.001549
250.000000,0.000059,0.001548
250.000000,0.000013,0.001578
250.000000,0.000013,0.001570
251.000000,0.000068,0.001700
251.000000,0.000011,0.001580
251.000000,0.000014,0.001547
251.000000,0.000011,0.001590
251.000000,0.000011,0.001547
251.000000,0.000011,0.001589
251.000000,0.000013,0.001540
251.000000,0.000011,0.001569
251.000000,0.000011,0.001584
251.000000,0.000011,0.001573
252.000000,0.000068,0.001760
252.000000,0.000011,0.001593
252.000000,0.000012,0.001555
252.000000,0.000011,0.001595
252.000000,0.000013,0.001544
252.000000,0.000012,0.001594
252.000000,0.000012,0.001586
252.000000,0.000011,0.001550
252.000000,0.000012,0.001601
252.000000,0.000011,0.001642
253.000000,0.000065,0.001710
253.000000,0.000011,0.001594
253.000000,0.000012,0.001589
253.000000,0.000014,0.001570
253.000000,0.000012,0.001607
253.000000,0.000012,0.001566
253.000000,0.000013,0.001606
253.000000,0.000012,0.001589
253.000000,0.000013,0.001560
253.000000,0.000011,0.001842
254.000000,0.000066,0.001708
254.000000,0.000011,0.001566
254.000000,0.000011,0.001604
254.000000,0.000010,0.001602
254.000000,0.000013,0.001568
254.000000,0.000010,0.001598
254.000000,0.000011,0.001556
254.000000,0.000010,0.001611
254.000000,0.000012,0.001596
254.000000,0.000013,0.001566
255.000000,0.000066,0.001859
255.000000,0.000013,0.001830
255.000000,0.000013,0.001636
255.000000,0.000012,0.001595
255.000000,0.000012,0.001615
255.000000,0.000011,0.001608
255.000000,0.000013,0.001608
255.000000,0.000011,0.001605
255.000000,0.000012,0.001570
255.000000,0.000011,0.001614
256.000000,0.000075,0.001743
256.000000,0.000011,0.001616
256.000000,0.000012,0.001618
256.000000,0.000014,0.001579
256.000000,0.000012,0.001618
256.000000,0.000011,0.001577
256.000000,0.000012,0.001654
256.000000,0.000011,0.001629
256.000000,0.000013,0.001628
256.000000,0.000011,0.001621
257.000000,0.000065,0.001721
257.000000,0.000011,0.001588
257.000000,0.000012,0.001618
257.000000,0.000011,0.001579
257.000000,0.000012,0.001629
257.000000,0.000011,0.001620
257.000000,0.000013,0.001581
257.000000,0.000011,0.001628
257.000000,0.000011,0.001625
257.000000,0.000012,0.001583
258.000000,0.000067,0.001765
258.000000,0.000012,0.001623
258.000000,0.000012,0.001623
258.000000,0.000011,0.001685
258.000000,0.000013,0.003302
258.000000,0.000014,0.001660
258.000000,0.000013,0.001639
258.000000,0.000011,0.001596
258.000000,0.000013,0.001729
258.000000,0.000012,0.001645
259.000000,0.000065,0.001763
259.000000,0.000011,0.001624
259.000000,0.000013,0.001635
259.000000,0.000011,0.001589
259.000000,0.000012,0.001639
259.000000,0.000011,0.001628
259.000000,0.000013,0.001618
259.000000,0.000011,0.001658
259.000000,0.000012,0.001648
259.000000,0.000011,0.001591
260.000000,0.000063,0.001774
260.000000,0.000031,0.001604
260.000000,0.000012,0.001677
260.000000,0.000011,0.001773
260.000000,0.000013,0.001654
260.000000,0.000011,0.001622
260.000000,0.000013,0.001735
260.000000,0.000013,0.001645
260.000000,0.000012,0.001620
260.000000,0.000011,0.001739
261.000000,0.000068,0.001755
261.000000,0.000012,0.001665
261.000000,0.000013,0.001856
261.000000,0.000012,0.001773
261.000000,0.000012,0.001695
261.000000,0.000011,0.001635
261.000000,0.000013,0.001657
261.000000,0.000011,0.001651
261.000000,0.000012,0.001635
261.000000,0.000011,0.001642
262.000000,0.000067,0.001778
262.000000,0.000012,0.001656
262.000000,0.000013,0.001614
262.000000,0.000011,0.001663
262.000000,0.000013,0.001652
262.000000,0.000011,0.001613
262.000000,0.000012,0.001659
262.000000,0.000012,0.001646
262.000000,0.000012,0.001683
262.000000,0.000011,0.001653
263.000000,0.000066,0.001780
263.000000,0.000011,0.001642
263.000000,0.000012,0.001654
263.000000,0.000011,0.001649
263.000000,0.000013,0.001662
263.000000,0.000013,0.001656
263.000000,0.000013,0.001658
263.000000,0.000012,0.001639
263.000000,0.000013,0.001682
263.000000,0.000011,0.001650
264.000000,0.000067,0.001799
264.000000,0.000011,0.001694
264.000000,0.000011,0.001634
264.000000,0.000010,0.001670
264.000000,0.000012,0.001818
264.000000,0.000011,0.001832
264.000000,0.000011,0.001673
264.000000,0.000011,0.001669
264.000000,0.000012,0.001667
264.000000,0.000011,0.001654
265.000000,0.000066,0.001786
265.000000,0.000011,0.001662
265.000000,0.000013,0.001656
265.000000,0.000011,0.001666
265.000000,0.000012,0.001677
265.000000,0.000011,0.001626
265.000000,0.000013,0.001671
265.000000,0.000011,0.001735
265.000000,0.000013,0.001631
265.000000,0.000011,0.001698
266.000000,0.000068,0.001803
266.000000,0.000012,0.001640
266.000000,0.000012,0.001683
266.000000,0.000011,0.001651
266.000000,0.000013,0.001674
266.000000,0.000012,0.001674
266.000000,0.000012,0.001675
266.000000,0.000011,0.001656
266.000000,0.000013,0.001683
266.000000,0.000011,0.001674
267.000000,0.000066,0.001842
267.000000,0.000019,0.001681
267.000000,0.000013,0.001696
267.000000,0.000012,0.001677
267.000000,0.000013,0.001678
267.000000,0.000012,0.001784
267.000000,0.000014,0.001892
267.000000,0.000012,0.001742
267.000000,0.000014,0.001713
267.000000,0.000012,0.001678
268.000000,0.000067,0.001806
268.000000,0.000012,0.001690
268.000000,0.000013,0.001656
268.000000,0.000011,0.001693
268.000000,0.000013,0.001693
268.000000,0.000011,0.001694
268.000000,0.000016,0.001658
268.000000,0.000011,0.001687
268.000000,0.000013,0.001688
268.000000,0.000012,0.001652
269.000000,0.000066,0.001873
269.000000,0.000011,0.001713
269.000000,0.000013,0.001704
269.000000,0.000011,0.001693
269.000000,0.000013,0.001689
269.000000,0.000011,0.001692
269.000000,0.000012,0.001694
269.000000,0.000011,0.001694
269.000000,0.000012,0.001683
269.000000,0.000011,0.001690
270.000000,0.000067,0.001780
270.000000,0.000011,0.001715
270.000000,0.000012,0.001698
270.000000,0.000011,0.001750
270.000000,0.000013,0.001699
270.000000,0.000011,0.001722
270.000000,0.000011,0.001695
270.000000,0.000011,0.001656
270.000000,0.000013,0.001898
270.000000,0.000011,0.001813
271.000000,0.000066,0.001827
271.000000,0.000012,0.001697
271.000000,0.000013,0.001693
271.000000,0.000011,0.001702
271.000000,0.000013,0.001703
271.000000,0.000012,0.001699
271.000000,0.000013,0.001669
271.000000,0.000011,0.001715
271.000000,0.000012,0.001700
271.000000,0.000012,0.001660
272.000000,0.000080,0.002010
272.000000,0.000012,0.001725
272.000000,0.000012,0.001714
272.000000,0.000012,0.001710
272.000000,0.000013,0.001718
272.000000,0.000027,0.001699
272.000000,0.000012,0.001712
272.000000,0.000011,0.001710
272.000000,0.000013,0.001701
272.000000,0.000012,0.001718
273.000000,0.000065,0.001836
273.000000,0.000012,0.001716
273.000000,0.000013,0.001750
273.000000,0.000011,0.001739
273.000000,0.000013,0.001698
273.000000,0.000011,0.001719
273.000000,0.000012,0.001716
273.000000,0.000012,0.001889
273.000000,0.000012,0.001907
273.000000,0.000011,0.001771
274.000000,0.000066,0.001860
274.000000,0.000011,0.001686
274.000000,0.000011,0.001732
274.000000,0.000011,0.001721
274.000000,0.000011,0.001726
274.000000,0.000013,0.001687
274.000000,0.000011,0.001720
274.000000,0.000010,0.001723
274.000000,0.000011,0.001687
274.000000,0.000010,0.001732
275.000000,0.000065,0.001890
275.000000,0.000011,0.001748
275.000000,0.000013,0.001838
275.000000,0.000013,0.001745
275.000000,0.000013,0.001834
275.000000,0.000012,0.001753
275.000000,0.000013,0.001841
275.000000,0.000013,0.001714
275.000000,0.000058,0.001715
275.000000,0.000011,0.001834
276.000000,0.000068,0.001891
276.000000,0.000012,0.001753
276.000000,0.000012,0.001740
276.000000,0.000011,0.001729
276.000000,0.000013,0.001704
276.000000,0.000011,0.002012
276.000000,0.000026,0.001793
276.000000,0.000012,0.001746
276.000000,0.000012,0.001731
276.000000,0.000011,0.001742
277.000000,0.000065,0.001858
277.000000,0.000011,0.001699
277.000000,0.000013,0.001749
277.000000,0.000011,0.001734
277.000000,0.000012,0.001740
277.000000,0.000011,0.001701
277.000000,0.000013,0.001744
277.000000,0.000012,0.001732
277.000000,0.000012,0.001752
277.000000,0.000012,0.001727
278.000000,0.000066,0.001861
278.000000,0.000011,0.001736
278.000000,0.000012,0.001744
278.000000,0.000011,0.001741
278.000000,0.000012,0.001743
278.000000,0.000011,0.001742
278.000000,0.000027,0.001733
278.000000,0.000012,0.001745
278.000000,0.000012,0.001737
278.000000,0.000011,0.001709
279.000000,0.000066,0.001890
279.000000,0.000012,0.001754
279.000000,0.000013,0.001749
279.000000,0.000013,0.001747
279.000000,0.000013,0.001935
279.000000,0.000013,0.001869
279.000000,0.000013,0.001772
279.000000,0.000012,0.001754
279.000000,0.000013,0.001756
279.000000,0.000011,0.001742
280.000000,0.000066,0.001873
280.000000,0.000012,0.001761
280.000000,0.000012,0.001723
280.000000,0.000011,0.001765
280.000000,0.000012,0.001757
280.000000,0.000011,0.001758
280.000000,0.000011,0.001760
280.000000,0.000011,0.001739
280.000000,0.000012,0.001815
280.000000,0.000012,0.001777
281.000000,0.000075,0.001885
281.000000,0.000011,0.001772
281.000000,0.000013,0.001768
281.000000,0.000011,0.001767
281.000000,0.000012,0.001790
281.000000,0.000011,0.001754
281.000000,0.000013,0.001768
281.000000,0.000012,0.001760
281.000000,0.000012,0.001772
281.000000,0.000011,0.001732
282.000000,0.000067,0.002334
282.000000,0.000011,0.002234
282.000000,0.000015,0.002503
282.000000,0.000012,0.002275
282.000000,0.000012,0.002240
282.000000,0.000012,0.002213
282.000000,0.000012,0.002190
282.000000,0.000011,0.002187
282.000000,0.000012,0.002201
282.000000,0.000012,0.002203
283.000000,0.000067,0.001742
283.000000,0.000011,0.001622
283.000000,0.000013,0.001632
283.000000,0.000011,0.001628
283.000000,0.000012,0.001635
283.000000,0.000011,0.001645
283.000000,0.000013,0.001659
283.000000,0.000011,0.001616
283.000000,0.000012,0.001623
283.000000,0.000011,0.001639
284.000000,0.000068,0.001752
284.000000,0.000011,0.001621
284.000000,0.000012,0.001634
284.000000,0.000011,0.001632
284.000000,0.000012,0.001627
284.000000,0.000011,0.001646
284.000000,0.000012,0.001660
284.000000,0.000011,0.001615
284.000000,0.000016,0.001686
284.000000,0.000011,0.001635
285.000000,0.000068,0.001797
285.000000,0.000011,0.001620
285.000000,0.000012,0.001654
285.000000,0.000011,0.001646
285.000000,0.000012,0.001614
285.000000,0.000011,0.001659
285.000000,0.000013,0.001644
285.000000,0.000011,0.001612
285.000000,0.000012,0.001654
285.000000,0.000011,0.001652
286.000000,0.000077,0.001871
286.000000,0.000011,0.001641
286.000000,0.000013,0.001653
286.000000,0.000011,0.001652
286.000000,0.000012,0.001674
286.000000,0.000013,0.001701
286.000000,0.000012,0.001662
286.000000,0.000012,0.001606
286.000000,0.000013,0.001654
286.000000,0.000012,0.001651
287.000000,0.000069,0.001759
287.000000,0.000011,0.001661
287.000000,0.000012,0.001648
287.000000,0.000011,0.001652
287.000000,0.000013,0.001663
287.000000,0.000011,0.001646
287.000000,0.000013,0.001667
287.000000,0.000012,0.001673
